lat1,long1,lat2,long2
36.27276086,-87.07887778,38.78138869,-102.5707155
34.83593773,-86.41438607,33.64153422,-105.1791553
35.35167155,-87.16114988,44.10139075,-89.31758792
36.2869657,-86.93207027,42.38198948,-105.1556893
36.09597051,-86.48604402,44.01262963,-95.33865276
37.53225998,-87.02976016,34.32017149,-106.5687081
36.67132821,-88.11235576,35.84239558,-101.7641057
35.66506645,-87.57985771,38.79727748,-106.094959
34.90520529,-87.17940102,43.86437068,-104.5280518
36.58254573,-86.97166485,47.0592039,-103.3809154
36.97620274,-86.98814387,44.08616224,-91.66058842
36.037834,-86.51276249,45.72522387,-104.8959322
36.25686391,-88.03082648,40.14494753,-89.33388539
37.28683295,-85.68129914,40.1857677,-94.35519494
35.18359098,-87.36121383,39.87699542,-95.00496253
36.3401952,-87.69626618,36.31476269,-97.84350918
35.32953768,-87.82506147,42.92853525,-89.11736047
37.10158387,-87.94081777,44.22757783,-107.1704216
36.41617972,-87.22285928,36.44495897,-101.9388533
36.57024015,-85.47026008,41.29085134,-101.9103455
36.799559,-87.11505291,32.62897591,-103.9320704
36.4921607,-87.1527821,39.64247584,-110.2552978
37.44820449,-86.57213453,43.29095071,-106.2328777
35.50126734,-86.84701159,43.18409123,-104.0535287
36.8997917,-86.3874806,31.42380288,-102.7417941
37.36548852,-85.93484761,41.12028999,-110.6836787
36.07221894,-87.80607041,39.35633309,-93.05624973
36.68103457,-86.75529646,35.8003158,-107.3000772
35.31656703,-85.8996381,40.04343457,-100.0963526
36.8095358,-85.70158212,36.93033996,-95.36267934
35.14955959,-86.22018137,31.68339617,-98.32947708
35.51523806,-85.46700139,38.88220033,-100.8280325
35.64777301,-85.21057064,34.17354032,-91.7308528
35.38695311,-87.07200882,36.39584545,-109.9505912
35.06162069,-86.85286516,31.22469182,-90.76276013
35.61788737,-87.71422544,43.329045,-95.47200273
35.62710338,-85.76502218,47.87468749,-97.71448139
37.52504895,-87.40802365,45.44619108,-108.3161243
35.33947144,-86.68694641,33.91157131,-94.94630179
36.63460392,-85.28717129,39.50302828,-103.6796008
36.97558174,-87.47779392,42.79585951,-98.20184182
35.00064355,-87.24058816,32.0203626,-98.38525823
35.87915864,-88.09792548,31.5051319,-93.06449975
35.47836397,-86.63800387,43.0248093,-104.1001009
35.76669719,-85.5856366,46.65330297,-105.0707644
36.04367545,-88.0448398,39.30052219,-99.52166481
36.46599819,-87.48338339,42.42595524,-105.0847274
34.9799076,-86.7249018,37.62663306,-105.5755718
36.75624542,-87.24094774,39.75903044,-103.9980361
35.58704263,-86.47231191,38.72005687,-87.91314649
35.87219663,-87.21405983,30.28544938,-101.070712
35.45577599,-87.3947611,39.9555917,-98.51797156
37.28231085,-87.57049061,30.45580993,-97.00880483
37.25837625,-86.22969236,42.70274796,-92.14404377
35.41021826,-86.56989985,37.97429512,-110.1969181
35.51056363,-87.41365337,30.80306208,-98.52622129
36.7392586,-86.00381302,48.02205448,-97.95067717
36.21054414,-87.2086569,43.23509964,-106.9868335
37.22086647,-86.6083793,40.26442259,-110.1613562
36.73704595,-86.78825802,30.45044239,-93.49514428
36.85418742,-86.13656808,31.12917287,-100.4230999
36.56151962,-85.26021749,33.18241069,-97.83318884
35.99922193,-86.30378778,39.91730963,-107.7667037
36.07597352,-88.1312895,38.04724469,-101.7962992
34.93321866,-87.04259519,31.91830308,-91.4110434
35.16892459,-88.00960995,40.55354423,-98.71647907
37.15864445,-85.84015587,38.91104659,-96.82744864
35.28212959,-87.61504691,42.6834221,-105.1302799
35.22508199,-87.82354787,32.86471576,-107.1957219
35.06263324,-87.48824912,35.68612912,-94.46994846
36.61702018,-88.17169496,40.46955612,-107.7213135
37.0091058,-86.45253276,44.65718373,-107.2642437
36.70359142,-86.28533827,46.15885943,-107.0919515
36.83647501,-85.53002924,33.6082792,-103.9191363
36.66757076,-85.53893962,37.21481329,-93.27470593
36.55356585,-86.18091212,40.4410594,-103.349024
35.52181936,-86.21667232,34.54416668,-96.29430298
35.29276467,-86.84296212,35.60278911,-103.0983079
37.41194916,-85.94182234,45.1710463,-100.3989736
36.00316199,-86.60016147,40.78882319,-96.65980104
36.02835508,-87.21506022,31.09866999,-103.8547643
34.91085327,-87.19082813,32.32403937,-96.95797324
35.38272173,-86.07596054,40.17813362,-93.61639951
35.20727226,-86.89765526,40.27504085,-92.95558649
36.82391973,-85.44785576,38.49262627,-86.26679486
35.95693404,-88.22469266,35.23928255,-101.3090064
35.88236746,-85.85763062,46.90666561,-100.3892524
36.73129651,-85.52424335,36.34955599,-87.23758989
37.0337306,-86.73617749,30.97964568,-100.376201
34.89009938,-87.33444333,28.99181544,-96.81026036
35.60468519,-86.24880816,36.78316273,-91.85832885
36.71607654,-85.52695881,29.4482373,-99.5108556
36.94627133,-86.05194452,42.47889819,-100.8783144
36.59704724,-88.09162746,43.36013329,-88.63400698
35.16377463,-86.77372498,32.23352639,-91.69281846
35.67029334,-85.8298435,29.7729733,-103.0726471
36.47538924,-85.57549608,33.71144459,-106.5681366
35.73005688,-85.76175486,31.90624203,-90.19853446
35.53445441,-87.3588353,35.86836337,-102.9440948
35.80267439,-85.37219879,38.37687024,-111.4173552
37.57008861,-87.26106024,32.31503224,-94.91392592
35.44196479,-85.97386106,46.40880089,-101.2990533
35.60167259,-87.73722089,45.21180072,-97.60480951
35.52568694,-85.69372711,46.35424229,-95.09972632
35.30292648,-86.38342205,33.3146628,-101.9599034
35.57702274,-85.4775906,44.55422301,-107.3106018
34.89372321,-86.41224625,32.97843055,-101.6311467
36.81057474,-86.44338262,31.65146273,-94.76845728
36.66800898,-86.6981578,46.89698633,-104.7655234
36.97216957,-87.32861965,36.80767939,-97.66694061
36.3337515,-85.50589163,31.09981894,-94.32497308
36.07588825,-85.05508891,34.84285635,-90.4980223
35.6474202,-86.87411018,38.18704722,-94.03078486
37.17280939,-86.54329055,34.84438139,-106.3720095
36.30684934,-85.16475278,35.38660976,-110.0510802
35.26234015,-85.98507084,36.78747126,-88.08415402
37.41104213,-86.30085046,43.59442277,-95.34431671
37.5468285,-87.21751056,29.44150135,-99.85402869
35.83602873,-85.54074305,37.88604921,-108.6743767
37.1215405,-86.34327818,31.79153677,-105.034537
35.51106063,-87.9379231,43.96575095,-98.85514511
35.7258662,-88.0498225,47.83537928,-103.9438432
37.47816135,-87.37825221,29.02770891,-100.9492964
35.28408969,-85.46551844,38.53168474,-105.0712017
35.72380376,-85.77366299,32.69614833,-91.7862397
35.75584802,-85.41041847,44.61646544,-92.97508359
36.51117974,-87.0734749,29.03372389,-100.1226419
34.99392141,-86.87759356,47.43745526,-103.4652299
35.40053099,-87.91105585,29.39156532,-99.67534119
35.89601273,-85.86345591,37.06525535,-93.79699175
36.60884207,-87.53798245,33.83597722,-108.9566923
35.58428493,-88.13092422,46.46696578,-104.9147491
36.17903815,-86.41237055,34.21265631,-98.26233246
37.1864944,-87.04724638,36.1324394,-101.9464363
36.30101236,-87.20330961,29.11478942,-97.86469594
35.05146918,-87.02109139,42.07480118,-107.8904984
35.43960336,-86.02527836,35.52287423,-103.9195565
35.86237641,-86.09954353,41.74615386,-110.4610992
37.42532439,-86.51034503,38.6682038,-100.4209637
35.62891807,-86.43411846,46.42045437,-101.9991376
36.4678079,-86.31506958,41.07379146,-101.6903465
35.47170379,-86.21683004,35.57801402,-95.22271499
35.71575325,-86.26189186,40.82036694,-111.292245
37.09380434,-87.1816615,42.04573429,-87.98452198
35.20786818,-86.54549166,34.31059224,-99.52278015
35.76685678,-85.39680052,42.04000575,-109.1003731
35.76362687,-85.96733767,35.04146,-98.515563
35.12452625,-86.43844266,36.46068544,-96.83029
36.87376109,-85.8663209,45.15252446,-97.16168838
36.03261175,-87.26593427,48.43562056,-96.48372505
35.42519568,-87.71338224,35.21508248,-97.60027779
37.03211234,-87.78385311,43.0592541,-90.14650009
37.5643195,-86.51479929,34.67664484,-108.6363577
35.73405235,-85.3319435,47.0661151,-96.0639768
35.64563049,-85.55968167,42.37636818,-105.3813871
37.09946774,-88.05460481,38.98229153,-90.51047836
36.1770261,-85.58907909,41.42177149,-101.3704458
36.41397651,-85.59587506,37.36153249,-91.104153
35.72979159,-85.6464107,47.7390608,-96.47295517
36.59822542,-87.66804304,39.85765168,-97.66857485
35.44445027,-85.27845916,37.16232996,-110.1030491
35.15612633,-86.55779317,45.2921844,-94.26657506
37.17385274,-85.70345322,42.09675558,-100.4953146
36.05176969,-87.31092638,44.66627172,-107.1033759
35.21940358,-88.05933195,36.67038472,-91.06162089
35.9071845,-88.29871331,45.80667397,-91.79929749
37.16624128,-86.63507273,44.94957611,-103.8508476
35.3932271,-86.48804851,43.16685588,-98.09646464
37.27343926,-87.32604412,35.55444634,-89.99139352
37.15843076,-87.7154027,30.17213965,-99.78455537
35.62942429,-88.11376101,31.25372727,-101.6645636
35.52082917,-85.69713411,40.11224817,-101.174808
35.97918197,-88.3406155,38.48407355,-87.48971694
35.60154305,-86.17843346,41.55413675,-104.2074963
35.11148339,-85.97636621,31.64319063,-93.01209537
34.96929808,-87.26004317,29.74874522,-95.88698144
36.82869425,-86.87634699,44.51173048,-96.11024108
37.23167216,-86.68201784,33.02372927,-106.0008216
37.14910709,-85.70590482,47.71851724,-100.4690366
36.85162856,-87.68288817,33.27440584,-108.7088094
35.30202604,-85.64356509,33.18463056,-101.0498498
37.49155221,-86.66549696,41.40989536,-98.078951
36.22307009,-88.11957718,42.97042522,-92.433324
37.37264658,-87.59872126,38.18863706,-90.87272816
35.34433841,-86.07955519,37.60243586,-106.5703081
36.16709744,-85.83774639,44.78580241,-93.84439969
37.34529199,-86.58051428,36.38216667,-86.93860666
35.82854932,-86.58159581,43.1600595,-99.85611154
36.06055115,-88.10771997,45.56232914,-90.32486587
37.12106481,-86.89122437,40.742401,-97.53658328
35.56842969,-88.07467317,46.15268346,-101.6315478
37.20113269,-86.69572801,41.33590221,-95.10815889
35.25971018,-86.82607314,32.96987644,-103.5452077
36.10602496,-87.27901702,32.63536803,-99.38801586
37.4912649,-86.3675894,46.81680039,-97.15898231
35.85455338,-86.88134068,38.62463557,-89.84743246
36.97909254,-87.89184651,28.95940379,-100.701867
36.27931417,-85.79639008,34.42156168,-104.4787725
37.28474463,-85.76686601,32.83271058,-92.47092886
36.21697622,-85.85062064,33.41754589,-99.25562528
34.79645873,-86.66093449,35.03561153,-109.611336
35.90987347,-86.06995354,36.84197343,-87.20217988
34.95856169,-86.72244382,37.17339407,-94.37252195
36.39013239,-87.3009494,43.42056781,-106.5498051
37.40041729,-86.92759027,39.84897108,-100.6216735
35.74009439,-85.67742066,45.21210366,-93.40132317
36.32646783,-86.27410563,45.93188724,-96.07536695
36.30055645,-87.16764428,33.00833913,-96.87711002
36.26726632,-87.01708873,43.40813354,-93.59652073
36.436479,-86.36024664,38.88408444,-98.94406759
36.51102262,-86.99900956,30.74125298,-92.21689091
35.40492316,-87.65078772,42.30934481,-95.59803488
37.28284667,-87.2988753,30.78008944,-104.7899729
35.71808863,-87.9246533,40.66541741,-85.85705632
36.08914552,-86.28466611,31.63124772,-89.76503568
36.57069134,-87.58934574,45.85639308,-102.942647
36.58563294,-87.99780767,44.87712758,-102.5568638
35.14040342,-87.13818256,35.08847953,-92.78993617
36.86025661,-85.37595553,43.53250474,-107.5080199
35.22924667,-86.7856495,36.48699878,-91.72536635
36.81656519,-87.59248612,35.04991213,-99.92419456
37.04786916,-88.13047802,33.93671427,-109.6830069
37.27540163,-87.20359282,40.24317189,-100.2888357
37.48892155,-86.06503664,39.8511225,-97.00807348
35.45374827,-85.29649753,43.59200295,-107.2417178
35.8147528,-86.61317563,39.02238561,-88.09072913
35.42931366,-86.43324225,45.07080599,-92.99340094
35.64135723,-85.2834126,44.4095962,-90.05408424
36.94629441,-87.88827371,37.91968039,-104.9290694
36.75139651,-87.18014767,38.70166261,-106.1513095
36.51448946,-86.65319994,31.78151179,-94.81954756
37.0626159,-85.80677453,44.47406839,-108.802926
36.7666662,-87.38630788,33.69253427,-96.57533648
35.38454605,-87.00821597,44.15198326,-96.15447547
37.13056743,-87.87033586,43.90879829,-101.7932817
36.39146472,-87.27229387,45.97272438,-90.21296616
34.96740337,-87.24829837,41.78254668,-99.87676255
35.36560515,-87.55318005,36.52135939,-109.5113892
36.27610375,-88.15548653,34.97384025,-93.33875831
37.29058692,-86.70851982,46.42189808,-93.80525086
36.05128195,-86.72060054,37.82590263,-100.9541603
37.30652534,-86.27079646,42.17341653,-99.46640557
35.30108624,-85.53778785,38.9732691,-95.09421767
34.7918008,-86.81062541,46.39453344,-97.15746763
37.20464779,-87.99946838,29.2350805,-95.91599385
35.89484196,-86.20543011,37.30532628,-103.1006413
36.10923638,-86.43440872,30.27271457,-102.6018841
37.23926202,-85.81920004,42.79922172,-109.1875564
36.0561542,-87.49147006,33.54007515,-107.3335074
35.38233606,-86.01446302,43.56198551,-98.24123817
35.90036088,-85.6926305,45.26930465,-104.8901193
35.88411602,-87.63312194,48.06547336,-100.3636537
36.67285843,-87.51200584,36.37705379,-98.08562309
36.69915679,-87.74957067,33.3842942,-105.490056
35.19574568,-86.07091918,39.33933507,-102.0066843
36.1959013,-85.72855494,36.56481268,-96.49007874
36.52240755,-87.22875131,35.8925217,-106.7916032
36.33302256,-87.16423563,46.5178371,-94.91411554
36.96967126,-86.42454323,43.54746949,-92.57869428
35.48530753,-85.29842806,43.39427349,-93.20660142
36.36445404,-86.65531423,35.98243971,-104.0541493
36.55304916,-87.22129261,29.70575977,-101.6590032
36.54228564,-87.0087807,34.20809932,-99.99075486
36.47379587,-86.34369662,40.36681061,-111.072024
36.43001841,-86.93221072,39.12626356,-107.6406964
35.88404469,-85.46327997,38.65335962,-88.97963989
36.43930081,-85.35200559,36.66806137,-87.84179252
36.65801787,-88.33519347,41.91845177,-103.0688819
37.04183006,-86.43548462,39.74291623,-93.08969085
35.35410243,-86.90625981,40.96327496,-109.2622503
37.30783225,-86.87908646,30.26102859,-95.98066384
36.20850716,-85.28188834,42.90324385,-99.67925117
35.8994075,-88.12860362,33.81340957,-97.25748902
36.2667579,-86.49744105,35.51798154,-89.50298766
36.67514461,-87.66180018,32.41181588,-91.79654839
36.17211022,-86.2258886,36.39222978,-105.8179292
37.50985971,-86.07194478,31.05181725,-92.52784562
35.83390323,-88.49448339,42.29696821,-95.11553734
35.24027482,-87.3625468,33.59963333,-103.6438609
37.1846108,-87.03625746,38.55681267,-105.2944285
37.25074501,-85.78295081,29.51002181,-96.00447702
36.56216834,-86.78867896,34.49971343,-93.80032584
36.1326592,-85.79013417,30.38416875,-102.6030716
35.18544239,-87.25333436,36.64023416,-92.82824263
36.67409768,-85.07475167,45.1978626,-90.4486933
35.9783223,-85.9025422,37.25461659,-94.84696055
35.1159291,-87.14386274,44.18074931,-108.0000475
36.81092819,-85.68617958,41.90100691,-87.54321009
36.19136908,-87.92824163,39.85897151,-100.6118288
35.39342988,-87.70827436,30.26307598,-101.1615762
36.87192524,-86.49432588,31.22944783,-100.3170263
36.72892483,-86.97441045,29.26399228,-102.0304388
35.26585174,-87.11471822,32.42167483,-100.355416
37.19416684,-86.6086378,39.29556518,-99.35242886
36.24301543,-86.42635018,41.66028913,-108.8256927
37.24653235,-86.39600667,38.72580842,-107.3034789
37.50548423,-87.29291447,41.5725914,-101.0867622
37.42591273,-86.21991665,34.24957146,-91.63322892
36.60028471,-87.30376723,37.02172798,-95.60435933
36.70164933,-87.06697992,39.26446217,-87.30171936
36.38146798,-85.77852183,40.34952095,-93.50330952
36.95161058,-86.51015093,44.99086642,-107.4461187
35.32476357,-86.89811385,31.93720112,-99.46824917
36.45123057,-86.30559418,34.84148042,-100.8334673
34.83829527,-86.94694093,40.02507706,-85.77314564
36.27137229,-86.03845256,31.44459008,-105.7083533
36.97415373,-88.21959308,33.54096573,-98.83160733
36.77103282,-86.49434912,44.65774348,-105.4837548
36.03794883,-87.40896943,36.22962583,-100.575133
35.8508504,-85.65659781,31.3288379,-103.1161271
36.79032383,-86.4757294,37.16903844,-101.6498381
37.21803037,-87.5027223,42.32799358,-100.1572268
36.30394419,-87.10291952,38.29404963,-90.61619362
36.94735941,-85.60845036,41.75331436,-95.96887244
35.21488163,-86.22159033,39.80455427,-101.8878615
35.87566179,-87.03899495,38.01424538,-88.04746049
36.41014751,-86.07990083,37.95262078,-98.73108729
35.55974351,-88.14534635,32.45021449,-99.49793166
36.87409368,-87.29614918,32.90733606,-95.08468224
36.37155402,-86.13469884,45.94541003,-106.3829595
36.29644884,-86.1554476,33.23738498,-95.17847519
34.85442236,-86.35603605,41.519804,-102.9515001
35.21716611,-87.251019,34.81748891,-87.21729296
36.36440253,-88.44601248,38.14773995,-101.8832044
35.21979784,-87.73837761,35.00231544,-102.2801008
37.27940669,-87.5710059,39.79583193,-103.7020859
35.21689514,-86.92606215,37.31432072,-110.6900692
37.60905061,-86.58433811,38.5534228,-104.0578389
36.99910662,-85.41118993,37.59168861,-110.4357036
37.17540913,-87.54175861,29.8202538,-95.47620715
35.52926411,-85.85981576,38.1220169,-97.41071645
35.63616847,-88.19954216,42.57762661,-90.34678427
36.91582119,-86.79508598,42.69183607,-94.65276923
37.32029986,-86.30115953,46.57876728,-96.07454884
36.28777212,-86.53509024,34.97264259,-89.63817733
36.93899386,-87.50128328,34.37375433,-87.80808764
36.97654149,-85.59635207,43.99159698,-90.416601
35.69481561,-86.87485593,45.01029072,-101.3134452
35.80576995,-87.58994788,38.04137553,-105.8075321
36.68158309,-85.25224234,43.57383806,-95.73229246
34.7750153,-86.58025434,30.43868357,-101.4002568
37.51062604,-87.16997244,35.2369657,-92.84140536
36.94674098,-85.35664049,40.09471456,-89.00600509
35.85718314,-85.59532926,31.35892114,-96.29500024
37.18069997,-86.70523468,29.31950867,-98.89945949
35.19617443,-85.49899248,30.59544971,-104.7848345
35.61951099,-86.89810013,42.49388111,-100.2146137
35.96708339,-88.08850363,29.97645443,-93.34633476
36.20871682,-86.72798539,46.2023872,-98.7908645
35.23421078,-87.04730392,34.99782079,-88.09001183
35.57485333,-87.45764892,33.90877054,-98.48904142
36.94124751,-86.64721419,31.2723723,-103.7109933
36.48547167,-85.67416299,40.55638527,-106.3171533
37.04639142,-86.78724821,45.09749394,-91.49205758
36.45446563,-87.99375881,36.31803932,-104.4095834
35.87526963,-85.97338957,42.32903383,-109.6565267
35.4435724,-86.36569304,48.49270979,-98.14504992
35.07441323,-87.6668106,47.26388623,-105.2739287
35.07650262,-86.29859253,37.37568187,-106.4446934
37.18630791,-86.83469551,39.53296911,-86.30732671
36.72937184,-86.73002258,32.10341464,-107.1235182
36.0364068,-88.36771805,44.25983855,-95.66062855
35.7016212,-85.2471164,32.91659902,-91.31281818
35.64159549,-85.58881575,42.54340847,-106.668895
35.92777333,-87.63119293,44.61739708,-98.28067028
36.33090379,-85.8374145,31.10766888,-93.56507375
37.54702206,-86.10123085,30.36801029,-95.64221305
35.93114004,-86.98423429,31.21778141,-103.9047854
34.94127124,-86.16112972,40.08894656,-107.7895524
35.38919335,-86.29145897,39.89863137,-96.82607355
36.34366044,-86.48727605,44.21878113,-103.2316558
35.37783061,-85.903349,40.03654714,-87.40656367
36.97082445,-85.26369969,37.51430334,-88.27902062
36.13485136,-85.27579576,33.21989839,-106.28593
35.58853328,-86.40382135,35.02221679,-98.16577244
35.02590907,-86.54564994,35.11604293,-97.81310895
36.72069014,-85.25339627,41.04426047,-103.7172608
36.43627177,-85.22020147,42.35644781,-104.5345811
36.199943,-88.54169294,31.65330264,-95.56378346
35.41414974,-85.54321187,42.57101498,-90.11840245
36.64896351,-86.32084349,43.10119713,-104.7407909
37.1223392,-85.90465062,41.29873338,-92.98693895
35.00580685,-87.70313557,42.20655779,-109.7332559
36.78790034,-88.01015751,45.77050893,-107.1945438
37.24968465,-87.59514163,40.30819012,-102.0940596
35.87250072,-88.02000357,39.5513647,-87.06029174
36.93053708,-85.88360946,45.33328067,-98.13924159
37.23237852,-87.56321388,40.42400232,-105.1309014
35.59289876,-88.28811134,39.66048994,-95.45075244
34.95621957,-86.51967206,46.94684391,-105.6901487
37.01522651,-86.17738906,35.45489197,-104.3599024
36.22446715,-86.37026495,33.6907386,-103.6001408
35.78330731,-86.87491994,45.62838932,-100.2747541
37.36652072,-86.01798285,37.5413501,-97.06645738
35.73414869,-88.11081904,47.17085388,-94.31142137
37.2596277,-86.5537755,33.61309222,-105.9098633
35.84187923,-85.14124006,31.93048854,-104.8282692
35.88026372,-85.09303815,35.71171148,-91.3155189
35.72878342,-85.8937724,45.62175353,-107.8365753
35.59857444,-86.97127213,38.98353417,-100.3027633
36.677508,-85.5279577,47.74654164,-99.05113738
37.42440361,-87.10949867,30.73592261,-93.41988936
36.85425318,-87.24306514,41.616381,-105.6061657
35.36253074,-87.78690364,35.18772208,-88.27554368
35.94400561,-88.28936033,47.17208504,-94.52061477
35.54659176,-87.24494388,29.41918709,-96.16314473
36.52634265,-85.06639376,41.88011031,-89.1008816
36.38684838,-86.64717669,32.94155377,-97.41115579
36.69970812,-86.08485456,43.07785506,-95.68089607
37.05416451,-85.36169976,46.74029556,-93.075423
36.95743622,-87.86242812,45.26156981,-91.17411388
37.38510169,-87.50508605,29.39066667,-95.31309417
36.53902073,-86.33142509,32.96315478,-100.6697746
36.25349283,-85.62229093,44.09543366,-105.3913622
36.01047209,-88.05107539,43.63422931,-98.66312414
35.92533627,-88.07209548,34.6970825,-104.578236
36.64998618,-87.09764056,34.09997369,-96.54177642
35.74590428,-87.7240217,47.36137964,-98.0304196
35.84948465,-87.81861477,31.49058951,-99.94042632
35.26315811,-87.88351968,35.08807234,-105.2334111
37.20755068,-87.38705681,32.85378733,-96.24441372
36.12081789,-85.42150984,45.87190347,-99.242303
37.09444045,-87.8615041,40.93007715,-103.6522837
36.96971223,-85.42120519,47.59077665,-95.99250484
35.92559474,-85.8275069,39.8361094,-90.96860085
36.68261794,-85.16775958,45.27949631,-92.59453284
36.41996174,-87.88112757,41.46112685,-109.6577437
37.09956242,-87.00054717,34.78366424,-96.32541983
35.12702571,-87.24899583,36.74672462,-94.11786831
36.01815064,-88.33966532,45.42391518,-100.1239504
35.69393391,-85.29492002,36.75466298,-91.30527176
35.61338834,-85.69288804,32.00154323,-97.41205479
35.85443936,-85.27427291,34.41570123,-91.12971401
35.43403778,-86.82711364,36.60043073,-91.57359927
36.26083996,-88.47047124,39.57580551,-86.97060089
35.9617928,-85.54060164,38.54765379,-95.8054873
36.06464637,-85.1961591,32.33664171,-102.2641426
35.20747079,-86.21988197,43.89887124,-89.06422834
36.51083883,-85.61556015,37.50064076,-110.4485414
35.61889925,-85.67565036,46.51575331,-102.94752
36.26416285,-87.22630802,48.56462462,-96.97548841
36.78444968,-88.14717131,45.44607782,-93.46134667
36.32655128,-86.87217365,44.64334715,-95.1469375
36.60011173,-88.1601829,42.72459042,-105.8611322
36.23041298,-88.38140539,40.39578716,-98.65878965
35.62365471,-87.7721341,33.13794061,-96.41367804
35.0848331,-87.17001336,44.49666133,-95.24878284
36.00177721,-85.37248145,42.62210084,-100.6727599
37.42355421,-87.61248001,34.36636934,-97.95490097
37.22799592,-87.43546903,44.29035468,-104.4046155
37.08244213,-87.50102543,47.28230817,-104.2117025
36.20493007,-87.4744378,41.65308021,-87.68064498
36.9782741,-86.36041407,44.45666673,-93.36209197
36.96085158,-85.27267837,40.81944266,-99.14703686
36.50141638,-87.54582456,35.75128508,-110.1272782
36.76172575,-87.591142,32.98597405,-95.98207681
36.50182884,-86.24349193,41.82137616,-92.25259056
34.86046486,-87.15517775,38.97596044,-110.8948868
36.43427807,-86.07161732,37.85602788,-91.64381766
36.71521974,-85.31605981,37.40333659,-95.89782759
35.48494434,-86.8608909,39.51041395,-86.18180614
35.92802915,-86.66997638,37.64187319,-88.47178282
36.88432204,-86.26048803,31.93291855,-92.94105868
36.75276846,-86.39796277,36.9269961,-108.3465333
35.01352705,-87.59721798,39.90001162,-85.67983565
36.89074961,-86.08293105,43.39107798,-93.11384163
37.41722681,-87.0400128,30.47119002,-91.34970182
35.73004678,-86.17347371,42.68109417,-108.5897892
37.16830266,-86.01056873,39.63875526,-95.31221196
36.36497813,-86.45177095,40.07818172,-90.64508062
36.46167003,-85.35964039,37.37874654,-94.71665381
37.07918745,-87.77012415,32.55722444,-98.7016991
34.910148,-86.62115803,30.28202921,-94.22218091
35.67175788,-88.18938009,37.09761548,-91.371637
36.70196381,-85.49792729,43.494667,-100.6777814
36.73779476,-85.38992814,46.33904403,-105.74479
35.75916962,-87.0705261,30.69869793,-105.9311161
35.8937444,-86.0372739,41.14897649,-108.2880567
37.32083119,-87.47572649,33.23505237,-103.3324132
36.48668471,-85.25036609,31.42204196,-100.5737442
36.69079166,-87.41765029,43.68308837,-106.8178529
35.81002379,-85.79047909,47.94492363,-95.16383052
37.01498239,-87.2478082,41.45660175,-105.0062275
36.06781445,-87.49880839,35.65309329,-90.6601647
35.1613107,-87.19320751,44.98854608,-107.4082519
36.09655893,-85.69529662,44.95176391,-101.4026129
35.45345679,-87.569258,41.5620243,-102.9503694
35.6441294,-85.13336193,41.13991885,-94.17575233
37.24656195,-86.59827391,36.35853902,-87.954677
37.03074562,-85.33557773,40.2457483,-105.795078
36.0804128,-86.4071027,45.03902579,-105.8371158
36.46675805,-85.90301475,44.3325865,-93.52769255
35.32303416,-85.76434018,41.83617848,-94.68100346
35.15489844,-87.34574653,34.5207954,-90.61898449
36.30435932,-87.77053147,37.06480367,-110.1445971
35.76809074,-88.19118878,41.17937197,-104.7491676
37.38455957,-86.26806976,36.4982391,-94.48881554
37.25300268,-86.17196161,43.96579055,-107.2691488
35.10164545,-86.32479149,41.72133124,-102.1718886
35.88877545,-86.06180134,42.36627463,-88.33486494
36.31775416,-86.98388422,45.51405145,-97.6530987
35.69868449,-86.49815455,41.82578884,-100.6893732
35.74696466,-85.74890076,41.18169062,-104.0162192
35.65511241,-88.09746668,41.02765066,-105.9030381
36.45980634,-85.44754321,35.50696335,-94.53396464
35.56881912,-88.22362266,30.79299464,-90.84847435
35.42376661,-86.79896595,35.7210942,-102.1655852
36.9411148,-85.81752024,33.71773879,-90.35134991
36.10444158,-85.06652424,36.97051164,-108.2553602
35.17417809,-87.11837119,46.72943953,-102.6010834
36.03080993,-85.74887676,40.76744819,-88.71108351
35.6593388,-87.43505233,33.71368276,-93.62197371
35.41889036,-88.25122152,41.77937429,-109.3644961
37.28089264,-86.75693691,39.68353074,-102.7249946
36.99962897,-85.97102701,28.68831789,-95.74949919
36.23603252,-86.70289337,40.38705766,-98.70636214
34.9297836,-87.09435999,32.59146669,-100.4138538
36.80853738,-85.82043439,32.72671943,-97.36395992
36.53359755,-85.42442867,31.23991824,-104.3685757
37.10824121,-87.51504788,41.79240793,-99.02026436
36.71460457,-85.87368072,33.27073646,-88.34655666
36.64068298,-86.44534969,35.32533387,-99.69642779
36.90160322,-87.99400316,36.62238879,-92.93421621
34.96134638,-86.60906958,46.5758633,-92.04468152
36.93855215,-86.44509938,35.13160502,-102.7761797
35.82569062,-86.18746358,46.88732864,-96.44539909
36.34492536,-85.61381164,30.23047261,-98.62698385
36.07687043,-86.67775197,46.96698053,-102.8615817
36.52343662,-87.49094636,33.95479073,-87.83985646
35.60066037,-88.35974209,37.50436803,-100.3270357
37.29254371,-87.45842792,46.13524136,-100.3800489
36.97894756,-87.24012883,33.73551289,-95.07069964
34.96957185,-87.41761977,39.29386224,-111.4308972
35.42481529,-86.1044426,47.41377704,-94.98330565
36.35986117,-86.14479938,45.77320642,-92.07840637
36.87875031,-85.7589054,43.58264335,-104.7348298
37.15524439,-87.2830609,36.63533592,-102.9825849
35.15231465,-87.05298407,34.05709526,-93.21539795
34.9897773,-86.18173811,38.91382307,-105.5991738
